Node_Start,Node_End,Length
1518,1067,537.6552034
1488,1067,105.0625162
1495,1070,337.929925
1207,1071,423.5021802
1472,1071,109.266746
1608,1074,142.2918038
1593,1074,546.0513157
1409,1075,472.1895863
1253,1075,160.0988055
1361,1075,338.5388773
1090,1076,271.5977925
1390,1077,196.9410506
1092,1078,42.76792456
1172,1079,53.08455433
1209,1080,549.7765404
1173,1080,176.3278725
1271,1080,479.7356302
1281,1080,173.5197291
1368,1081,160.2111162
1530,1081,173.3034235
1258,1082,238.4485683
1477,1084,219.5580875
1556,1085,282.6980403
1137,1087,247.4479628
1497,1088,394.8262584
1428,1088,228.5793319
1420,1088,223.661327
1666,1091,295.8768103
1822,1091,292.3245898
1766,1091,366.9143986
1467,1095,183.9754773
1581,1095,466.8448321
1425,1096,190.3644855
1309,1098,509.5934374
1134,1098,181.5482961
1431,1099,274.4955191
1803,1099,450.6081625
1118,1100,696.8194115
1437,1103,206.3071156
1576,1104,213.3037616
1696,1104,374.590421
1833,1105,167.8305591
1214,1106,359.1506418
1120,1108,491.0915698
1500,1108,187.3304693
1282,1108,509.5452933
1157,1109,233.8016437
1555,1110,274.9991019
1344,1110,360.4333489
1505,1111,64.76008361
1265,1111,279.4454997
1295,1111,219.6636563
1162,1114,196.7739341
1540,1116,226.0457242
1771,1117,315.3813339
1819,1117,265.3431224
1747,1117,187.2315886
1160,1118,405.4469996
1632,1120,250.2074962
1313,1121,1297.333344
1298,1121,1128.16522
1324,1122,331.8277685
1487,1123,160.2042889
1179,1125,226.0905621
1396,1126,226.9515391
1308,1127,216.4492789
1333,1127,444.3495387
1897,1128,424.7857158
1780,1128,309.6744128
1629,1132,655.7430854
1278,1133,306.871314
1888,1134,214.0720687
1767,1135,209.4900167
1755,1135,188.8031216
1502,1135,367.8769472
1569,1138,403.1586695
1176,1140,235.9404691
1878,1140,183.4428966
1571,1141,150.7319641
1379,1141,63.55659027
1271,1143,129.9732715
1683,1144,796.2967673
1223,1145,259.7371898
1283,1145,142.6018232
1389,1145,302.0751983
1663,1146,218.695071
1800,1146,134.646908
1279,1146,565.3584255
1622,1147,539.4160236
1407,1147,1182.658842
1665,1150,187.0332182
1509,1150,681.8958421
1423,1153,381.3283241
1676,1153,249.2360129
1719,1153,276.8923422
1380,1156,157.4163516
1680,1156,65.64691401
1627,1158,330.4178154
1825,1159,692.1381772
1849,1159,306.8026256
1296,1161,292.6555522
1590,1162,416.0111819
1724,1164,225.8890994
1754,1164,421.7383005
1628,1165,156.3548186
1761,1165,284.508718
1185,1167,366.6556595
1328,1169,365.0273145
1621,1170,206.5600204
1787,1171,624.9805001
1753,1171,445.697783
1256,1173,384.3641556
1530,1174,105.3428476
1302,1174,436.4114861
1234,1175,494.9364364
1895,1176,113.957383
1394,1176,597.9198269
1534,1176,877.3222695
1529,1177,257.0011816
1819,1177,391.2296547
1692,1180,172.2389552
1557,1180,351.1385161
1365,1181,1259.065087
1591,1182,179.7084974
1732,1182,385.5342511
1812,1182,268.654657
1709,1183,198.6725851
1768,1186,451.9024524
1608,1186,567.1874378
1593,1186,117.7829497
1443,1186,666.8420956
1343,1187,408.0733968
1844,1188,196.181938
1745,1189,291.0831249
1227,1191,112.4717457
1456,1194,224.9339936
1774,1194,233.4363503
1378,1194,209.1566914
1465,1194,222.4971754
1777,1195,189.4880062
1697,1195,207.4714213
1407,1197,858.5732829
1454,1197,964.9894002
1585,1198,401.3222458
1328,1199,431.8556487
1269,1200,194.5120161
1726,1200,309.7643485
1594,1200,384.3382001
1478,1201,100.7554867
1238,1202,470.6226902
1668,1204,789.598833
1521,1204,590.29758
1347,1204,832.0641513
1894,1206,176.3519447
1279,1206,569.6720827
1851,1207,323.9710536
1727,1207,355.0584151
1875,1207,623.444819
1220,1208,319.5457936
1336,1209,641.9236199
1511,1209,737.9344877
1587,1210,369.1700553
1217,1211,333.0035313
1816,1212,156.5678457
1579,1212,328.9953959
1523,1213,309.5487818
1220,1214,458.1481365
1545,1216,370.5602899
1738,1218,248.1534678
1849,1219,149.972783
1560,1222,363.934158
1385,1223,39.81267684
1868,1224,198.9224164
1896,1224,163.3458078
1636,1225,332.9671468
1613,1225,315.8952014
1290,1225,364.8012134
1876,1226,506.4234417
1346,1227,240.9484857
1545,1228,379.4436216
1302,1228,277.2412394
1393,1229,521.7516803
1885,1230,132.7687755
1624,1230,285.1681367
1270,1231,365.2373645
1697,1231,200.0120628
1643,1231,178.4685047
1900,1232,468.7319331
1808,1236,119.9866129
1339,1236,219.6289768
1619,1237,40.1955532
1383,1237,85.36926859
1476,1240,289.8960949
1376,1240,266.3361724
1426,1242,561.2759955
1259,1242,490.5255466
1245,1243,169.2053212
1511,1243,702.9666312
1801,1243,35.17514746
1592,1245,367.5149852
1491,1246,561.5491197
1323,1247,225.8981921
1314,1248,291.4508707
1457,1249,337.9165302
1371,1249,360.5712309
1727,1249,678.214597
1512,1252,364.6226101
1373,1253,321.8918562
1828,1254,142.7582269
1645,1254,490.8955597
1320,1255,378.0199534
1656,1257,255.3728071
1729,1258,623.0297404
1409,1258,303.7401244
1570,1259,142.6925323
1871,1260,192.5309698
1785,1260,175.0510587
1481,1263,468.117835
1845,1265,217.7648686
1765,1265,255.25075
1425,1268,290.2479704
1354,1269,106.2880955
1887,1269,416.2501855
1751,1270,198.5985543
1741,1270,175.9195987
1433,1273,169.087035
1401,1273,131.6088084
1712,1274,166.7717293
1795,1275,326.3905838
1604,1275,59.8680053
1656,1277,359.7984005
1563,1277,435.8298837
1414,1279,311.2149282
1897,1279,259.9764319
1391,1280,209.1443872
1574,1280,223.1740739
1451,1281,516.4972621
1899,1284,373.1021372
1778,1284,241.7852368
1768,1284,374.8065205
1831,1285,524.3790054
1470,1287,593.3136126
1561,1289,267.6115036
1812,1290,619.2347922
1688,1290,658.4608274
1388,1292,242.316158
1396,1292,226.8988817
1629,1292,228.986509
1410,1294,211.4165834
1765,1295,253.7318697
1375,1295,271.007246
1628,1295,565.5537975
1326,1296,506.8925873
1528,1299,448.4981114
1848,1299,432.8706539
1586,1300,109.0673339
1711,1300,458.7979694
1717,1300,351.9118393
1437,1303,157.8530021
1570,1304,521.3567152
1362,1304,675.6650836
1402,1304,363.640878
1427,1305,273.2753307
1773,1305,245.1370777
1572,1307,267.2583303
1386,1309,78.80695507
1486,1309,613.4618001
1387,1310,343.7570411
1316,1311,243.8332702
1488,1312,218.825391
1377,1313,416.7287928
1856,1314,705.3001686
1669,1314,518.7394218
1734,1314,252.4825789
1803,1315,482.5098221
1685,1315,291.246986
1807,1315,178.4684952
1671,1317,240.68207
1408,1317,525.5226886
1437,1318,464.9588651
1392,1319,255.5746297
1345,1320,132.9276698
1359,1320,245.5339831
1384,1322,270.0120595
1482,1322,157.0425144
1878,1324,263.5666066
1407,1325,273.5881396
1544,1325,515.1667446
1368,1327,132.6995449
1597,1329,203.862154
1702,1329,213.9600738
1514,1330,363.0218572
1345,1330,236.2037848
1550,1330,183.9708818
1874,1334,185.2001801
1829,1335,263.7923888
1700,1335,294.5838901
1665,1337,373.465262
1413,1338,352.0180966
1820,1339,151.6435643
1700,1340,236.6580219
1817,1340,687.8360725
1405,1340,579.0514479
1569,1342,265.3601771
1401,1343,203.7975913
1433,1343,145.3780304
1886,1344,254.9241698
1852,1344,412.4430027
1358,1344,213.0852745
1590,1347,297.4371296
1876,1349,170.1116038
1787,1350,444.3221833
1753,1350,609.2264249
1598,1350,291.0021815
1638,1352,296.1030508
1575,1352,201.4251449
1368,1352,388.872583
1429,1353,417.5756659
1824,1354,436.6823745
1683,1356,313.437054
1698,1356,330.3006646
1860,1358,378.0341955
1799,1359,192.8683508
1464,1360,213.477024
1426,1362,407.1407467
1762,1362,505.3501363
1862,1362,668.3247262
1757,1363,209.4380693
1785,1363,494.4690868
1629,1364,808.8014416
1605,1364,246.2823304
1398,1366,134.6960658
1487,1367,293.0218828
1766,1370,348.1679614
1851,1371,454.6575978
1641,1372,310.7910098
1393,1372,746.6731035
1620,1372,291.640521
1381,1373,476.1285209
1708,1374,261.4719247
1696,1374,445.700541
1895,1374,455.0742964
1415,1375,181.324511
1660,1378,162.243029
1706,1378,156.4262643
1583,1379,218.3823809
1422,1382,235.2999851
1716,1382,434.4642783
1633,1382,402.4812684
1802,1382,240.3174388
1577,1383,325.171265
1442,1383,157.553437
1682,1387,389.6741548
1563,1388,250.1123158
1463,1391,153.6166738
1439,1391,237.1350352
1647,1392,178.1734333
1581,1392,432.7638555
1508,1395,87.8722986
1614,1396,231.0326626
1788,1398,89.98096423
1748,1398,673.5888892
1761,1399,127.8212461
1403,1399,173.320963
1795,1399,190.465174
1551,1400,329.2418329
1693,1402,308.6322849
1646,1403,212.5972994
1686,1404,301.4289481
1585,1406,182.4279611
1686,1408,306.0372569
1480,1410,380.3083831
1855,1411,297.2870218
1481,1411,310.9380791
1425,1413,182.7565812
1501,1414,430.0905982
1897,1414,393.1233908
1761,1415,547.5176035
1838,1418,180.7566584
1807,1419,233.4373266
1685,1419,226.6451581
1877,1419,178.2929619
1771,1419,307.0681031
1459,1422,419.2282833
1453,1422,478.1998569
1648,1422,436.1160175
1685,1423,229.4301945
1877,1423,209.0161457
1480,1426,401.5502994
1859,1427,359.9666165
1670,1427,245.983783
1596,1428,360.0314543
1632,1428,461.692006
1778,1430,338.3261344
1598,1431,116.4536333
1554,1432,392.6668864
1590,1432,229.5751436
1534,1434,446.6209014
1798,1434,840.7492009
1813,1435,377.3276336
1689,1436,147.5826488
1492,1438,736.0948352
1792,1438,220.944462
1574,1439,215.3147626
1496,1439,182.0563059
1616,1442,133.277791
1658,1442,255.1288461
1581,1443,218.4487002
1599,1443,333.3665883
1552,1444,355.1349344
1840,1444,195.6758962
1523,1445,99.50670832
1653,1446,326.9525347
1499,1448,43.10862155
1605,1449,470.3230375
1789,1451,140.0193622
1718,1453,443.2576751
1716,1453,272.4641234
1479,1455,177.4167256
1770,1456,260.5781451
1890,1456,54.45037656
1869,1457,185.8481412
1524,1458,322.5496574
1594,1459,230.4845608
1850,1459,401.7579184
1723,1460,139.768161
1541,1460,543.9867244
1714,1462,229.3277673
1616,1463,87.70236731
1611,1464,168.1160787
1599,1464,373.9026531
1545,1464,273.1481969
1706,1465,202.8528379
1678,1465,246.8908187
1855,1466,309.8606787
1481,1466,327.9089221
1758,1467,206.0965752
1647,1467,188.1125543
1836,1468,136.6603375
1698,1470,526.9643699
1800,1471,144.3851658
1781,1472,335.3831085
1746,1474,403.6988235
1868,1474,215.2489947
1595,1475,77.06165691
1823,1475,224.102953
1816,1477,231.3100941
1565,1478,227.0197702
1834,1480,125.9860167
1584,1482,366.1637996
1864,1483,397.8612813
1651,1483,188.0975574
1718,1483,379.0605032
1739,1484,527.2409087
1694,1484,56.73875603
1586,1484,228.9557312
1653,1485,394.6998468
1507,1486,147.115181
1772,1489,199.471172
1575,1491,303.5026595
1515,1491,174.8263326
1546,1492,229.8198915
1549,1492,239.032545
1559,1493,267.6487565
1664,1493,170.3639099
1497,1494,213.1285298
1692,1494,150.5712968
1654,1495,205.1709611
1879,1496,160.0071722
1767,1496,194.3947913
1780,1498,426.6785023
1800,1501,489.649266
1522,1501,128.5858497
1617,1503,266.0299366
1518,1503,583.736897
1814,1504,207.2705401
1516,1504,371.39422
1752,1504,178.2376267
1774,1504,444.7725155
1543,1507,357.5976308
1726,1507,588.2029864
1690,1508,317.5138636
1542,1509,265.3543884
1734,1510,293.289081
1814,1510,590.6079178
1789,1511,515.2104813
1783,1511,551.025639
1674,1512,308.5269538
1554,1512,557.793825
1716,1513,223.5203052
1684,1513,273.80019
1802,1513,429.1385636
1625,1514,308.8657347
1604,1514,184.2386681
1630,1516,158.5035476
1711,1517,348.9631013
1717,1517,346.0063643
1896,1519,173.3499564
1659,1519,529.519934
1791,1520,99.82069604
1733,1520,123.3912942
1554,1521,420.159762
1874,1522,135.6962011
1846,1525,258.5427268
1744,1525,457.5318851
1801,1526,244.2100091
1853,1526,669.8970705
1698,1527,600.3521143
1677,1527,382.935062
1881,1528,277.6931987
1890,1528,389.4559332
1740,1528,323.5660561
1747,1529,216.7469263
1630,1531,169.1446138
1588,1531,206.3634369
1739,1532,139.9419338
1731,1532,238.6278746
1557,1533,729.6873066
1541,1535,235.7206866
1857,1535,221.0540974
1729,1535,145.3556476
1614,1536,84.12079746
1784,1537,335.6030833
1664,1538,345.0401214
1741,1541,118.711583
1665,1542,687.9839436
1762,1543,65.79172506
1867,1547,190.094371
1792,1549,721.0450059
1560,1551,308.0896668
1820,1552,172.6089563
1794,1552,204.0247754
1773,1553,243.9645892
1747,1553,405.0706705
1760,1555,266.9297442
1588,1558,315.8952795
1787,1559,471.2193394
1619,1559,732.8718697
1821,1561,475.0777077
1566,1563,280.3013313
1900,1564,289.4732103
1856,1564,269.2993226
1610,1565,119.8550727
1656,1566,474.1074256
1782,1567,374.2233224
1794,1567,206.7817728
1622,1568,252.2194652
1869,1568,342.5584141
1644,1569,297.3743471
1763,1571,198.0014115
1659,1572,173.424408
1609,1573,136.0031233
1767,1574,184.9187684
1678,1576,212.1300154
1828,1576,451.6068618
1880,1579,385.6960962
1624,1579,451.376803
1805,1580,130.344717
1867,1580,235.7656418
1889,1582,36.33843609
1808,1582,157.6792198
1609,1583,203.3274229
1865,1583,422.153996
1668,1584,837.4148353
1750,1585,54.92324282
1731,1586,422.4742469
1699,1588,263.045384
1679,1589,480.5709836
1733,1589,120.5868686
1754,1591,411.0247426
1636,1591,262.400298
1650,1593,151.2145152
1785,1595,134.565403
1692,1596,96.23678547
1632,1596,386.2123804
1804,1597,266.5969192
1664,1598,187.0304169
1706,1600,309.9800513
1725,1601,288.1919027
1652,1601,336.6565142
1709,1604,169.0112505
1898,1608,411.048334
1714,1609,546.88406
1695,1611,463.3485895
1805,1613,749.0030862
1629,1614,195.2502728
1889,1615,333.3397906
1660,1618,227.3709787
1704,1618,317.9769691
1784,1621,74.64159246
1650,1623,119.5049221
1663,1624,521.858277
1810,1624,384.0532947
1835,1628,262.0605862
1752,1630,364.9690961
1763,1631,311.2551407
1674,1632,292.3479732
1648,1633,242.1193503
1769,1634,347.2602902
1829,1634,239.9090691
1680,1635,129.3414543
1790,1636,442.6111722
1662,1638,120.2346813
1895,1639,707.8222892
1811,1640,165.6612501
1750,1642,203.6268237
1863,1642,286.001407
1741,1643,367.6673525
1723,1643,173.1105499
1850,1648,453.2407947
1662,1650,187.5564271
1838,1651,397.9002526
1710,1654,205.6161214
1879,1655,315.6747602
1691,1655,600.736249
1900,1657,360.1234879
1749,1658,235.6236818
1774,1660,180.2972627
1752,1660,449.8220414
1721,1664,685.5480784
1681,1666,289.5651337
1841,1667,452.5352497
1787,1667,501.413837
1681,1669,231.8067288
1773,1670,276.9632741
1695,1671,236.8129198
1892,1672,119.4115022
1741,1673,173.4019806
1809,1676,331.6213277
1890,1678,317.9548827
1740,1678,357.1935553
1719,1679,508.9401881
1739,1682,404.604918
1891,1684,190.6074406
1744,1684,261.2699314
1702,1687,231.7631415
1830,1687,239.6687178
1861,1691,184.8482131
1728,1693,351.4356002
1831,1694,115.9472542
1723,1697,188.9019845
1752,1699,357.5418123
1704,1699,193.1793316
1705,1700,247.681827
1713,1700,361.4377406
1732,1702,77.68142189
1709,1703,203.2810056
1751,1703,187.7401673
1829,1705,291.2689636
1828,1706,193.3788619
1735,1707,59.61637085
1765,1707,445.9133441
1842,1708,461.4879763
1776,1710,83.68299612
1731,1711,270.2586661
1843,1715,184.9290569
1841,1717,242.8317595
1847,1719,328.3410563
1837,1719,493.8097046
1738,1720,223.9545091
1769,1721,287.2043926
1884,1724,123.8118697
1753,1725,420.8822456
1862,1728,317.2509976
1899,1728,208.3333427
1793,1735,87.91891936
1894,1736,275.036403
1755,1737,265.3293422
1861,1737,328.9752251
1839,1737,359.9769757
1848,1742,324.4893922
1842,1742,240.4600735
1767,1743,168.3546689
1879,1749,122.4514347
1799,1750,343.912667
1803,1753,497.1539143
1844,1760,202.2388926
1865,1761,169.0187841
1834,1762,289.088139
1835,1765,570.1147208
1870,1766,268.9371816
1866,1770,504.55078
1774,1770,224.2027644
1805,1775,364.0320042
1815,1775,707.1449913
1846,1776,176.9975815
1799,1777,150.5714891
1836,1782,190.2139105
1789,1783,408.8815963
1853,1783,214.0077479
1837,1791,121.5361988
1896,1792,202.537869
1840,1794,355.1775893
1888,1796,292.1981577
1863,1799,204.5835141
1813,1801,306.151458
1885,1804,333.6727219
1810,1804,264.6919504
1830,1804,258.6585258
1836,1808,515.8008297
1820,1808,217.0565691
1894,1810,210.7439153
1835,1811,177.8232773
1882,1816,219.9617365
1848,1818,373.131886
1887,1824,171.230722
1894,1830,246.3397872
1864,1838,187.2163337
1857,1839,72.80137814
1858,1840,209.6838488
1895,1842,230.4534382
1891,1846,141.5105432
1860,1852,221.6576455
1866,1852,377.7116309
1860,1854,178.8512672
1881,1866,346.428343
1871,1867,346.864784
1892,1870,206.4148079
1883,1876,529.9806573
1884,1880,486.988609
